;Time;Brownian Path
0;0.0;0.0
1;0.011111111111111112;0.1274189054965973
2;0.022222222222222223;0.10583490133285522
3;0.03333333333333333;-0.002783827483654022
4;0.044444444444444446;0.14332172274589539
5;0.05555555555555556;0.03722100704908371
6;0.06666666666666667;-0.04513825476169586
7;0.07777777777777778;0.17403735220432281
8;0.08888888888888889;0.2236928939819336
9;0.1;0.1557263433933258
10;0.11111111111111112;0.006549224257469177
11;0.12222222222222223;0.06986051052808762
12;0.13333333333333333;0.15561053156852722
13;0.14444444444444446;0.2629547417163849
14;0.15555555555555556;0.361428827047348
15;0.16666666666666669;0.629516065120697
16;0.17777777777777778;0.6772774457931519
17;0.18888888888888888;0.9130158424377441
18;0.2;0.9642412662506104
19;0.2111111111111111;0.9357497692108154
20;0.22222222222222224;0.9635246992111206
21;0.23333333333333334;0.838728666305542
22;0.24444444444444446;0.7491745352745056
23;0.2555555555555556;0.7995764017105103
24;0.26666666666666666;0.6773782968521118
25;0.2777777777777778;0.7898530960083008
26;0.2888888888888889;0.8255741596221924
27;0.3;0.8063364028930664
28;0.3111111111111111;0.6925418972969055
29;0.32222222222222224;0.6714301109313965
30;0.33333333333333337;0.7890300750732422
31;0.34444444444444444;0.5583769083023071
32;0.35555555555555557;0.5313099026679993
33;0.3666666666666667;0.49599796533584595
34;0.37777777777777777;0.3718015253543854
35;0.3888888888888889;0.439508855342865
36;0.4;0.532943844795227
37;0.41111111111111115;0.6263168454170227
38;0.4222222222222222;0.46412235498428345
39;0.43333333333333335;0.5107332468032837
40;0.4444444444444445;0.579001247882843
41;0.45555555555555555;0.48808783292770386
42;0.4666666666666667;0.5164331793785095
43;0.4777777777777778;0.38812875747680664
44;0.48888888888888893;0.3766627609729767
45;0.5;0.2700718641281128
46;0.5111111111111112;0.2485572099685669
47;0.5222222222222223;0.6967217922210693
48;0.5333333333333333;0.7376347184181213
49;0.5444444444444445;0.8517252206802368
50;0.5555555555555556;0.7304840087890625
51;0.5666666666666667;0.7328542470932007
52;0.5777777777777778;0.7334324717521667
53;0.5888888888888889;0.6346144080162048
54;0.6;0.7196356058120728
55;0.6111111111111112;0.6209769248962402
56;0.6222222222222222;0.4964253306388855
57;0.6333333333333333;0.40546202659606934
58;0.6444444444444445;0.44623833894729614
59;0.6555555555555556;0.447399377822876
60;0.6666666666666667;0.2651318311691284
61;0.6777777777777778;0.392788290977478
62;0.6888888888888889;0.37726154923439026
63;0.7000000000000001;0.3558894991874695
64;0.7111111111111111;0.3496423363685608
65;0.7222222222222222;0.5353176593780518
66;0.7333333333333334;0.625426709651947
67;0.7444444444444445;0.5100245475769043
68;0.7555555555555555;0.4211956262588501
69;0.7666666666666667;0.3666423261165619
70;0.7777777777777778;0.475419819355011
71;0.788888888888889;0.5797451138496399
72;0.8;0.4659077227115631
73;0.8111111111111111;0.5504581928253174
74;0.8222222222222223;0.45363935828208923
75;0.8333333333333334;0.3041278123855591
76;0.8444444444444444;0.10775098204612732
77;0.8555555555555556;0.2653738856315613
78;0.8666666666666667;0.2064686119556427
79;0.8777777777777778;0.28936517238616943
80;0.888888888888889;0.21554991602897644
81;0.9;-0.00851394236087799
82;0.9111111111111111;0.05236445739865303
83;0.9222222222222223;-0.05536239221692085
84;0.9333333333333333;-0.022503528743982315
85;0.9444444444444445;0.11961813271045685
86;0.9555555555555556;0.08934397995471954
87;0.9666666666666667;-0.021382592618465424
88;0.9777777777777779;-0.1504746973514557
89;0.9888888888888889;-0.16426686942577362
90;1.0;-0.18890860676765442
91;1.011111111111111;-0.26246777176856995
92;1.0222222222222224;-0.23122946918010712
93;1.0333333333333334;-0.24569109082221985
94;1.0444444444444445;-0.3741765022277832
95;1.0555555555555556;-0.5426000356674194
96;1.0666666666666667;-0.6514054536819458
97;1.0777777777777777;-0.6581228971481323
98;1.088888888888889;-0.7715655565261841
99;1.1;-0.9318399429321289
100;1.1111111111111112;-0.9399399757385254
101;1.1222222222222222;-0.9607560038566589
102;1.1333333333333333;-1.0050116777420044
103;1.1444444444444446;-1.1091996431350708
104;1.1555555555555557;-1.0228263139724731
105;1.1666666666666667;-1.111390233039856
106;1.1777777777777778;-1.1601777076721191
107;1.1888888888888889;-1.1900455951690674
108;1.2;-1.2199722528457642
109;1.2111111111111112;-1.101930856704712
110;1.2222222222222223;-1.2366468906402588
111;1.2333333333333334;-1.1491020917892456
112;1.2444444444444445;-1.2198902368545532
113;1.2555555555555555;-1.1206623315811157
114;1.2666666666666666;-1.0787473917007446
115;1.277777777777778;-1.081586480140686
116;1.288888888888889;-1.0388792753219604
117;1.3;-0.9755247235298157
118;1.3111111111111111;-1.0386077165603638
119;1.3222222222222222;-0.9877151846885681
120;1.3333333333333335;-1.0471121072769165
121;1.3444444444444446;-1.0466591119766235
122;1.3555555555555556;-0.9429672360420227
123;1.3666666666666667;-0.9290626049041748
124;1.3777777777777778;-0.8254082798957825
125;1.3888888888888888;-0.8092615008354187
126;1.4000000000000001;-0.5758779048919678
127;1.4111111111111112;-0.6282035112380981
128;1.4222222222222223;-0.5390193462371826
129;1.4333333333333333;-0.5068496465682983
130;1.4444444444444444;-0.5855985879898071
131;1.4555555555555557;-0.7276137471199036
132;1.4666666666666668;-0.6962407827377319
133;1.4777777777777779;-0.5598058104515076
134;1.488888888888889;-0.6664057374000549
135;1.5;-0.7604021430015564
136;1.511111111111111;-0.6615452766418457
137;1.5222222222222224;-0.5294691324234009
138;1.5333333333333334;-0.5560517311096191
139;1.5444444444444445;-0.5964004397392273
140;1.5555555555555556;-0.7017439007759094
141;1.5666666666666667;-0.6553152799606323
142;1.577777777777778;-0.6181142926216125
